序号,行政区划代码,模板填写行政区划名称,单位名称,组织机构编码,法人代表,联系人,联系电话,单位地址,单位类型,经济类型,所属行业,产业类别,自主创业情况,就业总人数,需求人数
5251,431103102417,永州市普利桥镇普利桥镇,水果货摊店,431103102417,蒋朝东,蒋朝东,8613745,普利桥街,,,其他,,,5,5
5252,431103102418,永州市普利桥镇普利桥镇,水果货摊店,431103102418,蒋港友,蒋港友,8796871,普利桥街,,,其他,,,5,5
5253,431103102419,永州市普利桥镇普利桥镇,水果货摊店,431103102419,蒋明山,蒋明山,8793051,普利桥街,,,其他,,,5,5
5254,431103102420,永州市普利桥镇普利桥镇,服装店,431103102420,王志文,王志文,8612814,普利桥街,,,其他,,,5,5
5255,431103102421,永州市普利桥镇普利桥镇,水果货摊店,431103102421,潘和平,潘和平,8627270,普利桥街,,,其他,,,5,5
5256,431103102422,永州市普利桥镇普利桥镇,水果货摊店,431103102422,杨秋建连,杨秋建连,8612327,普利桥街,,,其他,,,5,5
5257,431103102423,永州市普利桥镇普利桥镇,水果货摊店,431103102423,国兰翠,国兰翠,8627283,普利桥街,,,其他,,,5,5
5258,431103102424,永州市普利桥镇普利桥镇,家具店,431103102424,邓欲海,邓欲海,8612587,普利桥街,,,其他,,,5,5
5259,431103102425,永州市普利桥镇普利桥镇,水果货摊店,431103102425,冯永定,冯永定,8617422,普利桥街,,,其他,,,5,5
5260,431103102426,永州市普利桥镇普利桥镇,水果货摊店,431103102426,冯定良,冯定良,8612081,普利桥街,,,其他,,,5,5
5261,431103102427,永州市普利桥镇普利桥镇,普利桥镇联通营业厅,431103102427,郭芸,郭芸,07468612262,普利桥街,,,其他,,,5,5
5262,431103102428,永州市普利桥镇普利桥镇,水果蔬菜店,431103102428,冯详明,冯详明,13974677214,普利桥街,,,其他,,,5,5
5263,431103102429,永州市普利桥镇普利桥镇,水果货摊店,431103102429,冯冬生,冯冬生,13973471722,普利桥街,,,其他,,,5,5
5264,431103102430,永州市普利桥镇普利桥镇,水果货摊店,431103102430,冯德明,冯德明,8612587,普利桥街,,,其他,,,5,5
5265,431103102431,永州市普利桥镇普利桥镇,家具店,431103102431,冯德贵,冯德贵,8612580,普利桥街,,,其他,,,5,5
5266,431103102432,永州市普利桥镇普利桥镇,水果货摊店,431103102432,冯详风,冯详风,8612581,普利桥街,,,其他,,,5,5
5267,431103102433,永州市普利桥镇普利桥镇,水果蔬菜店,431103102433,冯详定,冯详定,15874611308,普利桥街,,,其他,,,5,5
5268,431103102434,永州市普利桥镇普利桥镇,水果货摊店,431103102434,冯松桥,冯松桥,8612587,普利桥街,,,其他,,,5,5
5269,431103102435,永州市普利桥镇普利桥镇,家具店,431103102435,冯详和,冯详和,86127409,普利桥街,,,其他,,,5,5
5270,431103102436,永州市普利桥镇普利桥镇,家具店,431103102436,冯贵,冯贵,15019251766,普利桥街,,,其他,,,5,5
5271,431103102437,永州市普利桥镇普利桥镇,水果货摊店,431103102437,邓复平,邓复平,14786384510,普利桥街,,,其他,,,5,5
5272,431103102438,永州市普利桥镇普利桥镇,祝祝家私,431103102438,吕文华,吕文华,15575329986,普利桥街,,,其他,,,5,5
5273,431103102439,永州市普利桥镇普利桥镇,水果货摊店,431103102439,冯详军,冯详军,13973471587,普利桥街,,,其他,,,5,5
5274,431103102440,永州市普利桥镇普利桥镇,水果蔬菜店,431103102440,冯详宝,冯详宝,8612589,普利桥街,,,其他,,,5,5
5275,431103102441,永州市普利桥镇普利桥镇,家具店,431103102441,冯善知,冯善知,8612074,普利桥街,,,其他,,,5,5
5276,431103102442,永州市普利桥镇普利桥镇,水果货摊店,431103102442,冯德义,冯德义,8612740,普利桥街,,,其他,,,5,5
5277,431103102443,永州市普利桥镇普利桥镇,水果蔬菜店,431103102443,冯永塞,冯永塞,8612444,普利桥街,,,其他,,,5,5
5278,431103102444,永州市普利桥镇普利桥镇,水果蔬菜店,431103102444,冯详等,冯详等,8617411,普利桥街,,,其他,,,5,5
5279,431103102445,永州市普利桥镇普利桥镇,水果货摊店,431103102445,邓江平,邓江平,13973471886,普利桥街,,,其他,,,5,5
5280,431103102446,永州市普利桥镇普利桥镇,水果货摊店,431103102446,冯永柱,冯永柱,15367514781,普利桥街,,,其他,,,5,5
5281,431103102447,永州市普利桥镇普利桥镇,水果蔬菜店,431103102447,冯德会,冯德会,13187114500,普利桥街,,,其他,,,5,5
5282,431103102448,永州市普利桥镇普利桥镇,水果货摊零售,431103102448,yj王九生,yj王九生,8613146,普利桥街,,,其他,,,5,5
5283,431103102449,永州市普利桥镇普利桥镇,猪肉店,431103102449,吕远史,吕远史,13974601983,普利桥街,,,其他,,,5,5
5284,431103102450,永州市普利桥镇普利桥镇,水果货摊店,431103102450,冯详为,冯详为,8612087,普利桥街,,,其他,,,5,5
5285,431103102451,永州市普利桥镇普利桥镇,水果货摊零售,431103102451,周芳银,周芳银,13874381111,普利桥街,,,其他,,,5,5
5286,431103102452,永州市普利桥镇普利桥镇,服装店,431103102452,周芳饿,周芳饿,13107462154,普利桥街,,,其他,,,5,5
5287,431103102453,永州市普利桥镇普利桥镇,水果货摊零售,431103102453,吕明铁,吕明铁,8793656,普利桥街,,,其他,,,5,5
5288,431103102454,永州市普利桥镇普利桥镇,水果货摊,431103102454,周芳力,周芳力,8612450,普利桥街,,,其他,,,5,5
5289,431103102455,永州市普利桥镇普利桥镇,家具店,431103102455,周芳满,周芳满,13974605410,普利桥街,,,其他,,,5,5
5290,431103102456,永州市普利桥镇普利桥镇,水果货摊店,431103102456,吕绍波,吕绍波,8793065,普利桥街,,,其他,,,5,5
5291,431103102457,永州市普利桥镇普利桥镇,水果货摊店,431103102457,吕芳一,吕芳一,2811454,普利桥街,,,其他,,,5,5
5292,431103102458,永州市普利桥镇普利桥镇,服装店,431103102458,周玉成,周玉成,2811401,普利桥街,,,其他,,,5,5
5293,431103102459,永州市普利桥镇普利桥镇,水果货摊零售,431103102459,吕芳柱,吕芳柱,18074605222,普利桥街,,,其他,,,5,5
5319,431103102460,永州市普利桥镇普利桥镇,化妆品店,431103102460,潘小青,潘小青,13974601893,普利桥街,,,其他,,,5,5
5320,431103102461,永州市普利桥镇普利桥镇,肉制品店,431103102461,唐山云,唐山云,13574068632,普利桥街,,,其他,,,5,5
5321,431103102462,永州市普利桥镇普利桥镇,水果货摊,431103102462,张升柏,张升柏,13874371247,普利桥街,,,其他,,,5,5
5322,431103102463,永州市普利桥镇普利桥镇,水果货摊店,431103102463,吕绍富,吕绍富,13874351001,普利桥街,,,其他,,,5,5
5294,431103102464,永州市普利桥镇普利桥镇,水果货摊,431103102464,吕芳许,吕芳许,18974600654,普利桥街,,,其他,,,5,5
5295,431103102465,永州市普利桥镇普利桥镇,服装店,431103102465,周水桥,周水桥,18974601123,普利桥街,,,其他,,,5,5
5296,431103102466,永州市普利桥镇普利桥镇,服装店,431103102466,吕芳哲,吕芳哲,13037474777,普利桥街,,,其他,,,5,5
5297,431103102467,永州市普利桥镇普利桥镇,日用品零售,431103102467,吕芳三,吕芳三,15974075075,普利桥街,,,其他,,,5,5
5298,431103102468,永州市普利桥镇普利桥镇,水果货摊,431103102468,邓小金,邓小金,8617004,普利桥街,,,其他,,,5,5
5299,431103102469,永州市普利桥镇普利桥镇,水果货摊,431103102469,阳诚刚,阳诚刚,13974615529,普利桥街,,,其他,,,5,5
5300,431103102470,永州市普利桥镇普利桥镇,家具店,431103102470,吴贵保,吴贵保,13974678796,普利桥街,,,其他,,,5,5
5301,431103102471,永州市普利桥镇普利桥镇,盛大军水果店,431103102471,盛大军,盛大军,8617432,普利桥街,,,其他,,,5,5
5302,431103102472,永州市普利桥镇普利桥镇,家具店,431103102472,汤井红,汤井红,07468998821,普利桥街,,,其他,,,5,5
5303,431103102473,永州市普利桥镇普利桥镇,水果货摊,431103102473,雷一妹,雷一妹,2838451,普利桥街,,,其他,,,5,5
5304,431103102474,永州市普利桥镇普利桥镇,水果货摊,431103102474,唐春知,唐春知,13974639173,普利桥街,,,其他,,,5,5
5305,431103102475,永州市普利桥镇普利桥镇,水果货摊,431103102475,潘双伍,潘双伍,13974611739,普利桥街,,,其他,,,5,5
5306,431103102476,永州市普利桥镇普利桥镇,服装店,431103102476,张爱国,张爱国,13187109696,普利桥街,,,其他,,,5,5
5307,431103102477,永州市普利桥镇普利桥镇,服装店,431103102477,唐红元,唐红元,15874612544,普利桥街,,,其他,,,5,5
5308,431103102478,永州市普利桥镇普利桥镇,蔬菜货摊,431103102478,潘前礼,潘前礼,15874635586,普利桥街居民楼,,,其他,,,5,5
5309,431103102479,永州市普利桥镇普利桥镇,冯高水果货摊,431103102479,冯高,冯高,13574612589,普利桥街居民楼,,,其他,,,5,5
5310,431103102480,永州市普利桥镇普利桥镇,水果货摊,431103102480,潘前国,潘前国,8612581,普利桥街居民楼,,,其他,,,5,5
5311,431103102481,永州市普利桥镇普利桥镇,水果蔬菜货摊,431103102481,潘格格,潘格格,13135225869,普利桥街居民楼,,,其他,,,5,5
5312,431103102482,永州市普利桥镇普利桥镇,水果货摊,431103102482,潘前秋,潘前秋,8219145,普利桥街居民楼,,,其他,,,5,5
5313,431103102483,永州市普利桥镇普利桥镇,猪肉店,431103102483,伍建军,伍建军,8612870,普利桥街居民楼,,,其他,,,5,5
5314,431103102484,永州市普利桥镇普利桥镇,家具店,431103102484,潘尚军,潘尚军,8612580,普利桥街居民楼,,,其他,,,5,5
5315,431103102485,永州市普利桥镇普利桥镇,服装店,431103102485,罗菊英,罗菊英,13874351278,普利桥街居民楼,,,其他,,,5,5
5316,431103102486,永州市普利桥镇普利桥镇,水果蔬菜货摊,431103102486,潘和平,潘和平,8613114,普利桥街居民楼,,,其他,,,5,5
5317,431103102487,永州市普利桥镇普利桥镇,水果蔬菜货摊,431103102487,冯详来,冯详来,18607465897,普利桥街居民楼,,,其他,,,5,5
5318,431103102488,永州市普利桥镇普利桥镇,服装店,431103102488,冯艳,冯艳,18607464578,普利桥街居民楼,,,其他,,,5,5
5352,431103102489,永州市普利桥镇普利桥镇,蔬菜货摊,431103102489,潘尚新,潘尚新,18607461234,普利桥街居民楼,,,其他,,,5,5
5353,431103102490,永州市普利桥镇普利桥镇,蔬菜货摊,431103102490,潘尚亮,潘尚亮,13974611234,普利桥街居民楼,,,其他,,,5,5
5354,431103102491,永州市普利桥镇普利桥镇,吕芳新红薯粉摊,431103102491,吕芳新,吕芳新,8792327,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5355,431103102492,永州市普利桥镇普利桥镇,冯德秋小菜摊,431103102492,冯德秋,冯德秋,8627653,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5356,431103102493,永州市普利桥镇普利桥镇,潘天荣服装摊,431103102493,潘天荣,潘天荣,8618002,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5357,431103102494,永州市普利桥镇普利桥镇,水果蔬菜店,431103102494,王冬文,王冬文,13378960621,普利桥街,,,其他,,,5,5
5358,431103102495,永州市普利桥镇普利桥镇,彭世邦水果摊,431103102495,彭世邦,彭世邦,13974605821,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5359,431103102496,永州市普利桥镇普利桥镇,潘清明红薯粉摊,431103102496,潘清明,潘清明,13974677410,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5360,431103102497,永州市普利桥镇普利桥镇,潘文友小菜摊,431103102497,潘文友,潘文友,8617500,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5361,431103102498,永州市普利桥镇普利桥镇,潘翻乐红薯粉摊,431103102498,潘翻乐,潘翻乐,8617266,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5362,431103102499,永州市普利桥镇普利桥镇,雷泽友肉摊,431103102499,雷泽友,雷泽友,14786383600,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5363,431103102500,永州市普利桥镇普利桥镇,江建华小菜摊,431103102500,江建华,江建华,13337265478,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5364,431103102501,永州市普利桥镇普利桥镇,吕方红水果摊,431103102501,吕方红,吕方红,8612457,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5365,431103102502,永州市普利桥镇普利桥镇,龙显贵水果摊,431103102502,龙显贵,龙显贵,8617044,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5366,431103102503,永州市普利桥镇普利桥镇,彭凤金小菜摊,431103102503,彭凤金,彭凤金,8793063,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5367,431103102504,永州市普利桥镇普利桥镇,李本秋水果摊,431103102504,李本秋,李本秋,13204952227,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5368,431103102505,永州市普利桥镇普利桥镇,马三元豆制品店,431103102505,马三元,马三元,8618159,普利桥街,,,其他,,,5,5
5369,431103102506,永州市普利桥镇普利桥镇,潘小鸭红薯粉摊,431103102506,潘小鸭,潘小鸭,8617094,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5370,431103102507,永州市普利桥镇普利桥镇,潘天文小菜摊,431103102507,潘天文,潘天文,8793161,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5371,431103102508,永州市普利桥镇普利桥镇,徐万红日常用品摊,431103102508,徐万红,徐万红,13974351227,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5372,431103102509,永州市普利桥镇普利桥镇,蒋建忠红薯粉摊,431103102509,蒋建忠,蒋建忠,8627445,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5373,431103102510,永州市普利桥镇普利桥镇,冯吉达小菜摊,431103102510,冯吉达,冯吉达,8627463,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5374,431103102511,永州市普利桥镇普利桥镇,周前贤水果摊,431103102511,周前贤,周前贤,8627321,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5375,431103102512,永州市普利桥镇普利桥镇,唐为和小菜摊,431103102512,唐为和,唐为和,8627432,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5376,431103102513,永州市普利桥镇普利桥镇,艾上銮水果摊,431103102513,艾上銮,艾上銮,8627820,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5377,431103102514,永州市普利桥镇普利桥镇,熊柏友小菜摊,431103102514,熊柏友,熊柏友,8627605,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5378,431103102515,永州市普利桥镇普利桥镇,周进贤鱼滩,431103102515,周进贤,周进贤,8712210,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5379,431103102516,永州市普利桥镇普利桥镇,镇西酒店,431103102516,王芳贤,王芳贤,13874673313,普利桥街,,,其他,,,5,5
5380,431103102517,永州市普利桥镇普利桥镇,周进业小菜摊,431103102517,周进业,周进业,8617356,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5381,431103102518,永州市普利桥镇普利桥镇,潘文竹小菜摊,431103102518,潘文竹,潘文竹,8617448,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5382,431103102519,永州市普利桥镇普利桥镇,刘兆民小菜摊,431103102519,刘兆民,刘兆民,8612547,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5383,431103102520,永州市普利桥镇普利桥镇,李本列水果摊,431103102520,李本列,李本列,13973471547,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5384,431103102521,永州市普利桥镇普利桥镇,李运起水果摊,431103102521,李运起,李运起,13973471722,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5385,431103102522,永州市普利桥镇普利桥镇,雷庆发水果摊,431103102522,雷庆发,雷庆发,8796114,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5386,431103102523,永州市普利桥镇普利桥镇,雷庄宇水果摊,431103102523,雷庄宇,雷庄宇,18607468971,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5387,431103102524,永州市普利桥镇普利桥镇,周芳玉小菜摊,431103102524,周芳玉,周芳玉,8727359,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5388,431103102525,永州市普利桥镇普利桥镇,雷泽发肉摊,431103102525,雷泽发,雷泽发,18607465213,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5389,431103102526,永州市普利桥镇普利桥镇,周老久水果摊,431103102526,周老久,周老久,8627366,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
5390,431103102527,永州市普利桥镇普利桥镇,服装店,431103102527,杨满娇,杨满娇,13235220697,普利桥街居民楼,,,其他,,,5,5
5391,431103102528,永州市普利桥镇普利桥镇,周芳智日杂摊,431103102528,周芳智,周芳智,13762994875,冷水滩区普利桥镇普利街正中心段,,,其他,,,5,5
